document_id,ticker,company_name,report_year,dimension_code,raw_score,evidence_locator,evidence_exists,evidence_text_short,evidence_semantic_status,evidence_issue_type,score_evidence_alignment,needs_review,recommended_action,repair_status,repair_reason,numeric_issue_status
MDA_5008_HARISON_2023,HARISON,Harrisons Holdings (Malaysia) Berhad - 2020,2023,AR02,3,[MDA_P002],true,[MDA_P002] Overview of Business Activities,acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_5008_HARISON_2023,HARISON,Harrisons Holdings (Malaysia) Berhad - 2020,2023,AR03,4,[MDA_P023],true,[MDA_P023] Revenue increased from RM2.17 billion in FY2022 to RM2.26 billion in FY2023. The increase is mainly due to increase in cement sales in the Building Materials and Engineering Products Division. Cement sales was driven by tight sup,strong,none,aligned,false,accept,,,
MDA_5008_HARISON_2023,HARISON,Harrisons Holdings (Malaysia) Berhad - 2020,2023,AR04,4,[MDA_P052],true,[MDA_P052] Strategies and Future Profit Growth The distribution business of our Fast-Moving Consumer Goods becomes more challenging in days ahead as more distribution players emerge to compete in the East Malaysia market. We will continue t,strong,none,aligned,false,accept,,,
MDA_5008_HARISON_2023,HARISON,Harrisons Holdings (Malaysia) Berhad - 2020,2023,AR05,4,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS,strong,none,aligned,false,accept,,,
MDA_5008_HARISON_2024,HARISON,Harrisons Holdings (Malaysia) Berhad - 2020,2024,AR01,4,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Overview of Business Activities Harrisons' income is mainly derived from the marketing, sales, warehousing and distribution of Fast- Moving Consumer Goods, Building Materials and Engineering Pro",strong,none,aligned,false,accept,,,
MDA_5008_HARISON_2024,HARISON,Harrisons Holdings (Malaysia) Berhad - 2020,2024,AR02,2,[MDA_P030],true,[MDA_P030] The Trade and Distribution Segment (“T&D Segment”) comprise mainly of the Fast-Moving Consumer Products businesses in Sabah and Sarawak. Sales of Building Materials and Engineering Products are mainly in Peninsular. This segment,acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_5008_HARISON_2024,HARISON,Harrisons Holdings (Malaysia) Berhad - 2020,2024,AR03,4,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Overview of Business Activities Harrisons' income is mainly derived from the marketing, sales, warehousing and distribution of Fast- Moving Consumer Goods, Building Materials and Engineering Pro",strong,none,aligned,false,accept,,,
MDA_5008_HARISON_2024,HARISON,Harrisons Holdings (Malaysia) Berhad - 2020,2024,AR04,2,[MDA_P037],true,[MDA_P037] Strategies and Future Profit Growth,strong,none,aligned,false,accept,,,
MDA_5008_HARISON_2024,HARISON,Harrisons Holdings (Malaysia) Berhad - 2020,2024,AR05,2,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Overview of Business Activities Harrisons' income is mainly derived from the marketing, sales, warehousing and distribution of Fast- Moving Consumer Goods, Building Materials and Engineering Pro",strong,none,aligned,false,accept,,,
MDA_5102_GCB_2020,GCB,GCB,2020,AR01,4,[MDA_P001],true,"[MDA_P001] Management Discussion & Analysis Dear Shareholders, Despite a tumultuous year amidst the prolonged effects of the COVID19 pandemic, Guan Chong Berhad (GCB or the Group) posted commendable results for the financial year ended 31 D",strong,none,aligned,false,accept,,,
MDA_5102_GCB_2020,GCB,GCB,2020,AR02,3,[MDA_P001],true,"[MDA_P001] Management Discussion & Analysis Dear Shareholders, Despite a tumultuous year amidst the prolonged effects of the COVID19 pandemic, Guan Chong Berhad (GCB or the Group) posted commendable results for the financial year ended 31 D",acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_5102_GCB_2020,GCB,GCB,2020,AR03,2,[MDA_P001],true,"[MDA_P001] Management Discussion & Analysis Dear Shareholders, Despite a tumultuous year amidst the prolonged effects of the COVID19 pandemic, Guan Chong Berhad (GCB or the Group) posted commendable results for the financial year ended 31 D",strong,none,aligned,false,accept,,,
MDA_5102_GCB_2020,GCB,GCB,2020,AR04,4,[MDA_P009],true,"[MDA_P009] Of total borrowings, Shariah-compliant loans made up RM354.7 million from RM237.3 million prior, as the Group looks to maintain its Shariah-compliant status. Due to the higher borrowings, the Group’s net gearing increased to 0.9",strong,none,aligned,false,accept,,,
MDA_5102_GCB_2020,GCB,GCB,2020,AR05,2,[MDA_P001],true,"[MDA_P001] Management Discussion & Analysis Dear Shareholders, Despite a tumultuous year amidst the prolonged effects of the COVID19 pandemic, Guan Chong Berhad (GCB or the Group) posted commendable results for the financial year ended 31 D",strong,none,aligned,false,accept,,,
MDA_5102_GCB_2021,GCB,GCB,2021,AR01,4,[MDA_P001],true,"[MDA_P001] Management Discussion & Analysis 6 | GUAN CHONG BERHAD Our Financial Performance Continuing our trend of steady year-on-year growth, Group-wide revenue rose by 6.5% in FY2021. However, our net profit decreased by 30.5% mainly due",strong,none,aligned,false,accept,,,
MDA_5102_GCB_2021,GCB,GCB,2021,AR02,3,[MDA_P001],true,"[MDA_P001] Management Discussion & Analysis 6 | GUAN CHONG BERHAD Our Financial Performance Continuing our trend of steady year-on-year growth, Group-wide revenue rose by 6.5% in FY2021. However, our net profit decreased by 30.5% mainly due",acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_5102_GCB_2021,GCB,GCB,2021,AR03,2,[MDA_P001],true,"[MDA_P001] Management Discussion & Analysis 6 | GUAN CHONG BERHAD Our Financial Performance Continuing our trend of steady year-on-year growth, Group-wide revenue rose by 6.5% in FY2021. However, our net profit decreased by 30.5% mainly due",strong,none,aligned,false,accept,,,
MDA_5102_GCB_2021,GCB,GCB,2021,AR04,4,[MDA_P010],true,"[MDA_P010] Sustainability report Corporate Governance & Compliance Financial STATEMENTS Others Integrated ANNUAL REPORT 2021 | 11 Corporate Principal Activities, Market Environment, Competitive Landscape and Market Positioning Corporate Pri",strong,none,aligned,false,accept,,,
MDA_5102_GCB_2021,GCB,GCB,2021,AR05,2,[MDA_P001],true,"[MDA_P001] Management Discussion & Analysis 6 | GUAN CHONG BERHAD Our Financial Performance Continuing our trend of steady year-on-year growth, Group-wide revenue rose by 6.5% in FY2021. However, our net profit decreased by 30.5% mainly due",strong,none,aligned,false,accept,,,
MDA_5102_GCB_2022,GCB,GCB,2022,AR01,4,[MDA_P001],true,"[MDA_P001] Management Discussion & Analysis MARKET OVERVIEW Despite global concerns about the economic impact of the Russia-Ukraine conflict, the global demand for chocolate remained strong, as demonstrated by the increase in grinding world",strong,none,aligned,false,accept,,,
MDA_5102_GCB_2022,GCB,GCB,2022,AR02,3,[MDA_P001],true,"[MDA_P001] Management Discussion & Analysis MARKET OVERVIEW Despite global concerns about the economic impact of the Russia-Ukraine conflict, the global demand for chocolate remained strong, as demonstrated by the increase in grinding world",acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_5102_GCB_2022,GCB,GCB,2022,AR03,2,[MDA_P001],true,"[MDA_P001] Management Discussion & Analysis MARKET OVERVIEW Despite global concerns about the economic impact of the Russia-Ukraine conflict, the global demand for chocolate remained strong, as demonstrated by the increase in grinding world",strong,none,aligned,false,accept,,,
MDA_5102_GCB_2022,GCB,GCB,2022,AR04,4,[MDA_P001],true,"[MDA_P001] Management Discussion & Analysis MARKET OVERVIEW Despite global concerns about the economic impact of the Russia-Ukraine conflict, the global demand for chocolate remained strong, as demonstrated by the increase in grinding world",strong,none,aligned,false,accept,,,
MDA_5102_GCB_2022,GCB,GCB,2022,AR05,4,[MDA_P001],true,"[MDA_P001] Management Discussion & Analysis MARKET OVERVIEW Despite global concerns about the economic impact of the Russia-Ukraine conflict, the global demand for chocolate remained strong, as demonstrated by the increase in grinding world",strong,none,aligned,false,accept,,,
MDA_5102_GCB_2023,GCB,GCB,2023,AR01,5,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS Strategic Review Market Overview Outlook Our Value Creation Story Value Creation Business Model Key Stakeholder Engagement Material Matters Key Risks & Mitigation Actions Growth Strategies Financi,strong,none,aligned,false,accept,,,
MDA_5102_GCB_2023,GCB,GCB,2023,AR02,3,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS Strategic Review Market Overview Outlook Our Value Creation Story Value Creation Business Model Key Stakeholder Engagement Material Matters Key Risks & Mitigation Actions Growth Strategies Financi,acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_5102_GCB_2023,GCB,GCB,2023,AR03,4,[MDA_P002],true,"[MDA_P002] GUAN CHONG BERHAD MANAGEMENT DISCUSSION & ANALYSIS Operational Performance Review Financial Review Strategic Review Supply & Demand Dynamics The cocoa industry grappled with a persistent supply deficit in the 2022/23 crop year, f",strong,none,aligned,false,accept,,,
MDA_5102_GCB_2023,GCB,GCB,2023,AR04,5,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS Strategic Review Market Overview Outlook Our Value Creation Story Value Creation Business Model Key Stakeholder Engagement Material Matters Key Risks & Mitigation Actions Growth Strategies Financi,strong,none,aligned,false,accept,,,
MDA_5102_GCB_2023,GCB,GCB,2023,AR05,5,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS Strategic Review Market Overview Outlook Our Value Creation Story Value Creation Business Model Key Stakeholder Engagement Material Matters Key Risks & Mitigation Actions Growth Strategies Financi,strong,none,aligned,false,accept,,,
MDA_5102_GCB_2024,GCB,GCB,2024,AR01,4,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS MARKET OVERVIEW OUTLOOK As we navigate the strategic landscape of our operations, it is essential to gain a comprehensive understanding of the prevailing conditions in the cocoa market. This inclu",strong,none,aligned,false,accept,,,
MDA_5102_GCB_2024,GCB,GCB,2024,AR02,3,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS MARKET OVERVIEW OUTLOOK As we navigate the strategic landscape of our operations, it is essential to gain a comprehensive understanding of the prevailing conditions in the cocoa market. This inclu",acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_5102_GCB_2024,GCB,GCB,2024,AR03,2,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS MARKET OVERVIEW OUTLOOK As we navigate the strategic landscape of our operations, it is essential to gain a comprehensive understanding of the prevailing conditions in the cocoa market. This inclu",strong,none,aligned,false,accept,,,
MDA_5102_GCB_2024,GCB,GCB,2024,AR04,4,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS MARKET OVERVIEW OUTLOOK As we navigate the strategic landscape of our operations, it is essential to gain a comprehensive understanding of the prevailing conditions in the cocoa market. This inclu",strong,none,aligned,false,accept,,,
MDA_5102_GCB_2024,GCB,GCB,2024,AR05,4,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS MARKET OVERVIEW OUTLOOK As we navigate the strategic landscape of our operations, it is essential to gain a comprehensive understanding of the prevailing conditions in the cocoa market. This inclu",strong,none,aligned,false,accept,,,
MDA_5157_SG_2020,SG,Saudee Group Berhad,2020,AR01,4,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS SAUDEE GROUP BERHAD 200801036832 (838172-P),strong,none,aligned,false,accept,,,
MDA_5157_SG_2020,SG,Saudee Group Berhad,2020,AR02,3,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS SAUDEE GROUP BERHAD 200801036832 (838172-P),acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_5157_SG_2020,SG,Saudee Group Berhad,2020,AR03,2,[MDA_P003],true,"[MDA_P003] Analysis of Profit/(Loss) FYE 2020 FYE 2019 01.08.2020 to 31.07.2019 01.08.2018 to 31.07.2019 Analysis of Profit and expenses : Profit/(Loss) Loss before tax (RM’000) (28,007) (2,410) (Loss)/Profit after tax (RM’000) (30,611) (Lo",strong,none,aligned,false,accept,,,
MDA_5157_SG_2020,SG,Saudee Group Berhad,2020,AR04,2,[MDA_P002],true,"[MDA_P002] MANAGEMENT DISCUSSION & ANALYSIS (CONT’D) Analysis of Revenue (Cont'd) The Management will continue to monitor the prospect of secondary Covid-19 outbreak leading the re-imposition of containment measures. Therefore, the Manageme",strong,none,aligned,false,accept,,,
MDA_5157_SG_2020,SG,Saudee Group Berhad,2020,AR05,4,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS SAUDEE GROUP BERHAD 200801036832 (838172-P),strong,none,aligned,false,accept,,,
MDA_5157_SG_2021,SG,Saudee Group Berhad,2021,AR01,4,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS SAUDEE GROUP BERHAD 200801036832 (838172-P),strong,none,aligned,false,accept,,,
MDA_5157_SG_2021,SG,Saudee Group Berhad,2021,AR02,3,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS SAUDEE GROUP BERHAD 200801036832 (838172-P),weak,missing_financial_content,partial,true,manual_required,manual_required,repair_output_still_invalid,no_numeric_issue
MDA_5157_SG_2021,SG,Saudee Group Berhad,2021,AR03,2,[MDA_P003],true,"[MDA_P003] Analysis of Profit/(Loss) FYE 2021 FYE 2020 01.08.2020 to 31.07.2021 01.08.2019 to 31.07.2020 Analysis of Profit and expenses : Profit/(Loss) Loss before tax (RM’000) (4,465) (28,007) Loss after tax (RM’000) (4,373) (30,611) Earn",strong,none,aligned,false,accept,,,
MDA_5157_SG_2021,SG,Saudee Group Berhad,2021,AR04,2,[MDA_P002],true,"[MDA_P002] MANAGEMENT DISCUSSION & ANALYSIS (CONT’D) Analysis of Revenue (Cont'd) The Management will continue to monitor the prospect of secondary Covid-19 outbreak leading to the re-imposition of containment measures. Therefore, the Manag",strong,none,aligned,false,accept,,,
MDA_5157_SG_2021,SG,Saudee Group Berhad,2021,AR05,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS SAUDEE GROUP BERHAD 200801036832 (838172-P),strong,none,aligned,false,accept,,,
MDA_5157_SG_2022,SG,Saudee Group Berhad,2022,AR01,4,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS Introduction The summary of the results of SAUDEE and its subsidiaries (“Group”) for the past two (2) financial years ended 31 July 2021 (“FYE 2021”) to FYE 2022 as summarised below:- FYE 2022 FYE,strong,none,aligned,false,accept,,,
MDA_5157_SG_2022,SG,Saudee Group Berhad,2022,AR02,3,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS Introduction The summary of the results of SAUDEE and its subsidiaries (“Group”) for the past two (2) financial years ended 31 July 2021 (“FYE 2021”) to FYE 2022 as summarised below:- FYE 2022 FYE,acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_5157_SG_2022,SG,Saudee Group Berhad,2022,AR03,4,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS Introduction The summary of the results of SAUDEE and its subsidiaries (“Group”) for the past two (2) financial years ended 31 July 2021 (“FYE 2021”) to FYE 2022 as summarised below:- FYE 2022 FYE,weak,missing_causal_explanation,partial,true,manual_review,,,
